job_id,title,region_province,region_city,region_code,address_full,organization,organization_detail,employment_type,employment_type_name,min_age,max_age,recruitment_count,start_date,end_date,application_start,application_end,deadline_status,application_method,application_method_code,requirements,detail_content,contact_person,contact_number,homepage,source_id,wanted_auth_no,text_representation
K170062509300002,의료기관 세탁물위탁처리업 현장직 직원 구함,,,150020,"32611 충청남도 공주시 탄천면 효자길 326, 덕지리",(주)백합산업,(주)백합산업,CM0105,CM0105,60,0,1,2025-09-30,2025-11-29,2025-09-30,2025-11-29,접수중,방문,CM0804,"['(준)고령자(50세이상)', '고용촉진장려금대상자', '보훈취업지원대상자', '북한이탈주민', '운전면허증', '장기복무 제대군인', '장애인', '차량소지자']",,강미영,041-851-8508,,B,K170062509300002,"채용 공고: 의료기관 세탁물위탁처리업 현장직 직원 구함
기관명: (주)백합산업
상세주소: 32611 충청남도 공주시 탄천면 효자길 326, 덕지리
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-30 ~ 2025-11-29
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 북한이탈주민, 운전면허증, 장기복무 제대군인, 장애인, 차량소지자
담당자: 강미영 | 연락처: 041-851-8508"
KJKX002509300011,[수지 성복동] 성복역롯데캐슬골드타운 외곽 미화원 채용,,,10170,"02831 서울특별시 성북구 성북로4길 52, 스카이상가 동관1층 (돈암동, 한신한진아파트)",승인산업주식회사,승인산업주식회사,CM0103,CM0103,60,0,1,2025-09-30,2025-10-29,2025-09-30,2025-10-29,접수중,방문,CM0804,"['(준)고령자(50세이상)', '고용촉진장려금대상자', '보훈취업지원대상자', '장애인']",,정병천,,,B,KJKX002509300011,"채용 공고: [수지 성복동] 성복역롯데캐슬골드타운 외곽 미화원 채용
기관명: 승인산업주식회사
상세주소: 02831 서울특별시 성북구 성북로4길 52, 스카이상가 동관1층 (돈암동, 한신한진아파트)
연령: 60세 이상
모집인원: 1명
고용형태: CM0103
접수기간: 2025-09-30 ~ 2025-10-29
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장애인
담당자: 정병천"
KF11172509290009,[(주)무주덕유산리조트] 2023/2024 동계 단기직원 모집,전북,무주군,130050,"55556 전북특별자치도 무주군 설천면 만선로 185, 무주덕유산리조트",（주）무주덕유산리조트,（주）무주덕유산리조트,CM0105,CM0105,60,0,500,2025-09-29,2025-11-28,2025-09-29,2025-11-28,접수중,방문,CM0804,"['보훈취업지원대상자', '장애인']",,최양환,063-320-7120,www.mdysresort.com,B,KF11172509290009,"채용 공고: [(주)무주덕유산리조트] 2023/2024 동계 단기직원 모집
기관명: （주）무주덕유산리조트
근무지역: 전북 무주군
상세주소: 55556 전북특별자치도 무주군 설천면 만선로 185, 무주덕유산리조트
연령: 60세 이상
모집인원: 500명
고용형태: CM0105
접수기간: 2025-09-29 ~ 2025-11-28
접수상태: 접수중
접수방법: 방문
우대사항: 보훈취업지원대상자, 장애인
담당자: 최양환 | 연락처: 063-320-7120 | 홈페이지: www.mdysresort.com"
KJAC002509290001,[권선동 신명아파트]아파트청소원 모집,경기,수원시,10020,05343 서울특별시 강동구 천중로 212,주식회사광운티엠에스,주식회사광운티엠에스,CM0105,CM0105,60,0,1,2025-09-29,2025-11-28,2025-09-29,2025-11-28,접수중,방문,CM0804,['장애인'],,이성근,02-481-1842,,B,KJAC002509290001,"채용 공고: [권선동 신명아파트]아파트청소원 모집
기관명: 주식회사광운티엠에스
근무지역: 경기 수원시
상세주소: 05343 서울특별시 강동구 천중로 212
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-29 ~ 2025-11-28
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 이성근 | 연락처: 02-481-1842"
KJKS002509290001,[양주옥정]  아파트 미화원(내부)모집,,,10090,"01809 서울특별시 노원구 공릉로58가길 4, 세원빌딩 2층 (하계동, 우신주택)",주식회사세원종합관리,주식회사세원종합관리,CM0105,CM0105,60,0,1,2025-09-29,2025-11-28,2025-09-29,2025-11-28,접수중,방문,CM0804,"['(준)고령자(50세이상)', '고용촉진장려금대상자', '보훈취업지원대상자', '장애인']",,정화찬,031-857-0953,,B,KJKS002509290001,"채용 공고: [양주옥정]  아파트 미화원(내부)모집
기관명: 주식회사세원종합관리
상세주소: 01809 서울특별시 노원구 공릉로58가길 4, 세원빌딩 2층 (하계동, 우신주택)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-29 ~ 2025-11-28
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장애인
담당자: 정화찬 | 연락처: 031-857-0953"
K152122509290010,[GS그룹] 엘리시안FS GPC 구내식당 조리원 채용(충북 음성),충북,음성군,20130,"24464 강원특별자치도 춘천시 남산면 북한강변길 688, 엘리시안강촌리조트",주식회사 지씨에스,주식회사 지씨에스,CM0105,CM0105,60,0,1,2025-09-29,2025-11-28,2025-09-29,2025-11-28,접수중,방문,CM0804,['장애인'],,김태진,02-2095-1533,http://www.elysian.co.kr,B,K152122509290010,"채용 공고: [GS그룹] 엘리시안FS GPC 구내식당 조리원 채용(충북 음성)
기관명: 주식회사 지씨에스
근무지역: 충북 음성군
상세주소: 24464 강원특별자치도 춘천시 남산면 북한강변길 688, 엘리시안강촌리조트
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-29 ~ 2025-11-28
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 김태진 | 연락처: 02-2095-1533 | 홈페이지: http://www.elysian.co.kr"
K130042509290030,대연동 요양보호사님 모십니다.,,,90040,"48508 부산광역시 남구 수영로 312, 1819호 (대연동, 21 센츄리시티 오피스텔)",치사랑재가복지센터,치사랑재가복지센터,CM0105,CM0105,60,0,1,2025-09-29,2025-11-28,2025-09-29,2025-11-28,접수중,방문,CM0804,['장애인'],,전나겸,051-610-1608,,B,K130042509290030,"채용 공고: 대연동 요양보호사님 모십니다.
기관명: 치사랑재가복지센터
상세주소: 48508 부산광역시 남구 수영로 312, 1819호 (대연동, 21 센츄리시티 오피스텔)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-29 ~ 2025-11-28
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 전나겸 | 연락처: 051-610-1608"
KJAC002509290005,양주회천10단지아파트 내부 청소원 모집,,,10020,05343 서울특별시 강동구 천중로 212,주식회사광운티엠에스,주식회사광운티엠에스,CM0103,CM0103,60,0,1,2025-09-29,2025-11-28,2025-09-29,2025-11-28,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,이성근,031-868-8853,,B,KJAC002509290005,"채용 공고: 양주회천10단지아파트 내부 청소원 모집
기관명: 주식회사광운티엠에스
상세주소: 05343 서울특별시 강동구 천중로 212
연령: 60세 이상
모집인원: 1명
고용형태: CM0103
접수기간: 2025-09-29 ~ 2025-11-28
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 이성근 | 연락처: 031-868-8853"
KJDE002509290008,NIC지식산업센타 미화원 채용,,,110040,"21632 인천광역시 남동구 은봉로 52, NIC지식산업센타 (논현동)",엔아이씨(NIC)지식산업센터,엔아이씨(NIC)지식산업센터,CM0105,CM0105,60,0,1,2025-09-29,2025-11-28,2025-09-29,2025-11-28,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,윤봉준,,,B,KJDE002509290008,"채용 공고: NIC지식산업센타 미화원 채용
기관명: 엔아이씨(NIC)지식산업센터
상세주소: 21632 인천광역시 남동구 은봉로 52, NIC지식산업센타 (논현동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-29 ~ 2025-11-28
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 윤봉준"
KJKX002509290017,[포곡읍] 경비원 모집/금전마을계룡리슈빌아파트,,,30070,"14303 경기도 광명시 범안로996번길 6 (하안동, 광명티아모IT타워)",(주）더지엠에스,(주）더지엠에스,CM0105,CM0105,60,0,1,2025-09-29,2025-11-28,2025-09-29,2025-11-28,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,이동석,,,B,KJKX002509290017,"채용 공고: [포곡읍] 경비원 모집/금전마을계룡리슈빌아파트
기관명: (주）더지엠에스
상세주소: 14303 경기도 광명시 범안로996번길 6 (하안동, 광명티아모IT타워)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-29 ~ 2025-11-28
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 이동석"
KJ21002509290025,재가요양보호사 구인,,,30140,"14765 경기도 부천시 소사구 소사로160번길 101, 1층 소망노인복지센터 (소사본동, 벨라루체Ⅱ)",소망노인복지센터,소망노인복지센터,CM0105,CM0105,60,0,1,2025-09-29,2025-10-28,2025-09-29,2025-10-28,접수중,방문,CM0804,['장애인'],,문제명,,,B,KJ21002509290025,"채용 공고: 재가요양보호사 구인
기관명: 소망노인복지센터
상세주소: 14765 경기도 부천시 소사구 소사로160번길 101, 1층 소망노인복지센터 (소사본동, 벨라루체Ⅱ)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-29 ~ 2025-10-28
접수상태: 접수중
접수방법: 방문
우대사항: 장애인
담당자: 문제명"
KEC0752509260002,**현대ENG 당진 제철소 현장 입구 주5일 주간경비원 채용 **,충남,당진시,10150,"06719 서울특별시 서초구 남부순환로 2433-3 (서초동, 거암빌딩 3층)",(주)대덕휴비즈,(주)대덕휴비즈,CM0105,CM0105,60,0,1,2025-09-26,2025-11-25,2025-09-26,2025-11-25,접수중,방문,CM0804,"['(준)고령자(50세이상)', '북한이탈주민', '장애인']",,박지영,02-587-9555,http://www.daiduck.co.kr,B,KEC0752509260002,"채용 공고: **현대ENG 당진 제철소 현장 입구 주5일 주간경비원 채용 **
기관명: (주)대덕휴비즈
근무지역: 충남 당진시
상세주소: 06719 서울특별시 서초구 남부순환로 2433-3 (서초동, 거암빌딩 3층)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-26 ~ 2025-11-25
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 북한이탈주민, 장애인
담당자: 박지영 | 연락처: 02-587-9555 | 홈페이지: http://www.daiduck.co.kr"
KJAZ002509260003,[신내역 프라디움더테라스 오피스텔] 미화원 모집,,,30340,13983 경기도 안양시 만안구 박달로489번길 11 (박달동),새롬에스앤씨 주식회사,새롬에스앤씨 주식회사,CM0103,CM0103,60,0,1,2025-09-26,2025-11-25,2025-09-26,2025-11-25,접수중,방문,CM0804,"['(준)고령자(50세이상)', '장애인']",,황요섭,02-434-8894,,B,KJAZ002509260003,"채용 공고: [신내역 프라디움더테라스 오피스텔] 미화원 모집
기관명: 새롬에스앤씨 주식회사
상세주소: 13983 경기도 안양시 만안구 박달로489번길 11 (박달동)
연령: 60세 이상
모집인원: 1명
고용형태: CM0103
접수기간: 2025-09-26 ~ 2025-11-25
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 장애인
담당자: 황요섭 | 연락처: 02-434-8894"
KJ21062509260018,[평화동 건설현장 격일제] 경비원 모집,,,10150,"06695 서울특별시 서초구 방배로 73 (방배동, 양지빌딩 4층)",국도안전관리(주),국도안전관리(주),CM0105,CM0105,60,0,1,2025-09-26,2025-11-25,2025-09-26,2025-11-25,접수중,방문,CM0804,"['(준)고령자(50세이상)', '고용촉진장려금대상자', '보훈취업지원대상자', '장기복무 제대군인', '장애인']",,최준호,031-8045-3268,www.kukdo1228.co.kr,B,KJ21062509260018,"채용 공고: [평화동 건설현장 격일제] 경비원 모집
기관명: 국도안전관리(주)
상세주소: 06695 서울특별시 서초구 방배로 73 (방배동, 양지빌딩 4층)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-26 ~ 2025-11-25
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 고용촉진장려금대상자, 보훈취업지원대상자, 장기복무 제대군인, 장애인
담당자: 최준호 | 연락처: 031-8045-3268 | 홈페이지: www.kukdo1228.co.kr"
KJ21022509260025,[AI로 JOB자! 2025 수원시 일자리박람회 참여업체] 에스원CRM(삼성계열사) 보안상담(인바운드) 채용,경기,수원시,30240,"16487 경기도 수원시 팔달구 경수대로 522, 에스원빌딩 4층 지원그룹 (인계동)",에스원씨알엠(주),에스원씨알엠(주),CM0105,CM0105,60,0,4,2025-09-26,2025-11-25,2025-09-26,2025-11-25,접수중,방문,CM0804,"['보훈취업지원대상자', '장애인']",,소재승,031-5191-3878,http://www.s1crm.com,B,KJ21022509260025,"채용 공고: [AI로 JOB자! 2025 수원시 일자리박람회 참여업체] 에스원CRM(삼성계열사) 보안상담(인바운드) 채용
기관명: 에스원씨알엠(주)
근무지역: 경기 수원시
상세주소: 16487 경기도 수원시 팔달구 경수대로 522, 에스원빌딩 4층 지원그룹 (인계동)
연령: 60세 이상
모집인원: 4명
고용형태: CM0105
접수기간: 2025-09-26 ~ 2025-11-25
접수상태: 접수중
접수방법: 방문
우대사항: 보훈취업지원대상자, 장애인
담당자: 소재승 | 연락처: 031-5191-3878 | 홈페이지: http://www.s1crm.com"
KEC0752509260001,**현룡건설 충남 국제테니스장 조성사업 건설 현장 안전감시단 팀장 채용**,충남,홍성군,10150,"06719 서울특별시 서초구 남부순환로 2433-3 (서초동, 거암빌딩 3층)",(주)대덕휴비즈,(주)대덕휴비즈,CM0105,CM0105,60,0,1,2025-09-26,2025-11-25,2025-09-26,2025-11-25,접수중,방문,CM0804,"['(준)고령자(50세이상)', '북한이탈주민', '장애인']",,박지영,02-587-9555,http://www.daiduck.co.kr,B,KEC0752509260001,"채용 공고: **현룡건설 충남 국제테니스장 조성사업 건설 현장 안전감시단 팀장 채용**
기관명: (주)대덕휴비즈
근무지역: 충남 홍성군
상세주소: 06719 서울특별시 서초구 남부순환로 2433-3 (서초동, 거암빌딩 3층)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-26 ~ 2025-11-25
접수상태: 접수중
접수방법: 방문
우대사항: (준)고령자(50세이상), 북한이탈주민, 장애인
담당자: 박지영 | 연락처: 02-587-9555 | 홈페이지: http://www.daiduck.co.kr"
K151622509260008,[이천] 패션 물류 운영 정규직 채용 (신입~대리급),경기,이천시,30480,"17392 경기도 이천시 호법면 중부대로 797-37, 1층 주식회사 에스엘케이",주식회사 에스엘케이,주식회사 에스엘케이,CM0105,CM0105,60,0,5,2025-09-26,2025-11-24,2025-09-26,2025-11-24,접수중,방문,CM0804,"['고용촉진장려금대상자', '보훈취업지원대상자', '북한이탈주민', '운전면허증', '장애인', '차량소지자 * 해당직무 근무경험\r\n\r\n * 인근거주자', '* 지게차 운전가능자\r\n\r\n * 즉시 출근 가능자']",,권오일,031-644-3806,,B,K151622509260008,"채용 공고: [이천] 패션 물류 운영 정규직 채용 (신입~대리급)
기관명: 주식회사 에스엘케이
근무지역: 경기 이천시
상세주소: 17392 경기도 이천시 호법면 중부대로 797-37, 1층 주식회사 에스엘케이
연령: 60세 이상
모집인원: 5명
고용형태: CM0105
접수기간: 2025-09-26 ~ 2025-11-24
접수상태: 접수중
접수방법: 방문
우대사항: 고용촉진장려금대상자, 보훈취업지원대상자, 북한이탈주민, 운전면허증, 장애인, 차량소지자 * 해당직무 근무경험

 * 인근거주자, * 지게차 운전가능자

 * 즉시 출근 가능자
담당자: 권오일 | 연락처: 031-644-3806"
K150012509250059,패션 잡화 웹 디자이너 경력직 모집,,,110040,"21630 인천광역시 남동구 남동서로316번길 55 (남촌동, 12블럭 10로트)",(주)포레아,(주)포레아,CM0105,CM0105,60,0,1,2025-09-25,2025-11-24,2025-09-25,2025-11-24,접수중,방문,CM0804,"['고용촉진장려금대상자', '장애인 포토샵', '일러스트 능통자']",,김형수,032-777-6565,,B,K150012509250059,"채용 공고: 패션 잡화 웹 디자이너 경력직 모집
기관명: (주)포레아
상세주소: 21630 인천광역시 남동구 남동서로316번길 55 (남촌동, 12블럭 10로트)
연령: 60세 이상
모집인원: 1명
고용형태: CM0105
접수기간: 2025-09-25 ~ 2025-11-24
접수상태: 접수중
접수방법: 방문
우대사항: 고용촉진장려금대상자, 장애인 포토샵, 일러스트 능통자
담당자: 김형수 | 연락처: 032-777-6565"
